datetime, temp, humidity, pressure, pitch, roll, yaw, accel_x, accel_y, accel_z,
17:45:05, 55.59515, 31.59402, 29.57977, 357.32212, 12.89493, 132.8406, 0.04364, 0.21803, 0.93701,
17:45:06, 55.59515, 31.39292, 29.5798, 357.28804, 12.95548, 132.86643, 0.04364, 0.21803, 0.93628,
17:45:07, 55.65004, 30.96837, 29.58035, 357.2432, 13.00719, 132.87887, 0.04219, 0.21948, 0.93433,
17:45:07, 55.65004, 31.33546, 29.57987, 357.30659, 12.98814, 132.88264, 0.0434, 0.219, 0.93555,
17:45:08, 55.63174, 31.51741, 29.57923, 357.3368, 12.97156, 132.90677, 0.04316, 0.21827, 0.9358,
17:45:09, 55.72323, 31.69936, 29.58049, 357.3392, 12.96072, 132.8627, 0.04316, 0.21924, 0.93604,
17:45:10, 55.65004, 31.46315, 29.58033, 357.35541, 12.99358, 132.89102, 0.04413, 0.21851, 0.93701,
17:45:10, 55.74153, 31.70575, 29.57997, 357.35473, 12.94303, 132.90156, 0.04291, 0.21754, 0.93604,
17:45:11, 55.74153, 31.57487, 29.57992, 357.32791, 12.97084, 132.85749, 0.04267, 0.21827, 0.93604,
17:45:12, 55.77812, 31.49826, 29.57856, 357.34317, 12.94581, 132.91166, 0.04267, 0.219, 0.93482,
17:45:12, 55.74153, 32.33459, 29.57888, 357.37932, 13.00213, 132.95929, 0.0417, 0.21924, 0.93409,
17:45:13, 55.72323, 31.5238, 29.5803, 357.42307, 13.00858, 133.01056, 0.04267, 0.21803, 0.93263,
17:45:14, 55.77812, 31.30993, 29.58003, 357.43799, 13.00866, 133.10226, 0.04243, 0.21778, 0.93458,
17:45:15, 55.75982, 31.55572, 29.57993, 357.42911, 12.8988, 133.23597, 0.04291, 0.21827, 0.93409,
17:45:15, 55.9245, 31.70255, 29.58036, 357.43421, 12.88884, 133.31305, 0.04194, 0.219, 0.93628,
17:45:16, 55.9428, 31.59083, 29.58013, 357.37673, 12.88495, 133.32001, 0.04219, 0.21948, 0.93458,
17:45:17, 55.85131, 31.58445, 29.58034, 357.36946, 12.95083, 133.27542, 0.04243, 0.21803, 0.93214,
17:45:17, 55.9428, 31.4408, 29.57987, 357.36195, 12.87197, 133.28797, 0.04291, 0.21803, 0.9336,
17:45:18, 55.72323, 31.41846, 29.57941, 357.41111, 12.85736, 133.33626, 0.04267, 0.21851, 0.93312,
17:45:19, 55.79642, 31.6834, 29.58, 357.46126, 12.84262, 133.36646, 0.04413, 0.21948, 0.93409,
17:45:20, 55.74153, 31.46634, 29.58045, 357.41796, 12.87551, 133.44667, 0.04267, 0.21876, 0.93141,
17:45:20, 55.83301, 34.85955, 29.58013, 357.42255, 12.9063, 133.4534, 0.04437, 0.21827, 0.93312,
17:45:21, 55.85131, 31.22693, 29.57963, 357.35919, 12.93349, 133.4612, 0.04267, 0.21876, 0.93433,
17:45:22, 55.79642, 29.6213, 29.5795, 357.34949, 12.96925, 133.4496, 0.04219, 0.2173, 0.99769,
17:45:22, 55.70493, 31.44399, 29.57985, 357.34936, 12.97553, 133.33782, 0.04267, 0.21778, 0.93531,
17:45:23, 55.79642, 33.48694, 29.5798, 357.3471, 12.99802, 133.28148, 0.04122, 0.21803, 0.93531,
17:45:24, 55.72323, 31.5621, 29.58009, 357.34975, 12.95848, 133.23161, 0.04194, 0.21924, 0.93482,
17:45:25, 55.77812, 31.47592, 29.58076, 357.315, 12.99755, 133.21442, 0.04291, 0.219, 0.93458,
17:45:25, 55.72323, 31.58125, 29.57977, 357.29352, 13.01541, 133.20351, 0.0417, 0.2173, 0.93506,
17:45:26, 55.79642, 31.52699, 29.57969, 357.28277, 13.0933, 133.20168, 0.04316, 0.21851, 0.93604,
17:45:27, 55.75982, 32.32182, 29.57948, 357.29543, 13.07454, 133.21265, 0.04243, 0.21827, 0.87414,
17:45:27, 55.85131, 31.28439, 29.57912, 357.29696, 13.10642, 133.22255, 0.04267, 0.219, 0.93628,
17:45:28, 55.74153, 31.55572, 29.57967, 357.32041, 13.04248, 133.22993, 0.04267, 0.21948, 0.8756,
17:45:29, 55.77812, 31.33227, 29.58, 357.28066, 13.00693, 133.30146, 0.0434, 0.21778, 0.93604,
17:45:30, 55.63174, 31.41846, 29.58062, 357.26156, 12.99335, 133.34279, 0.04291, 0.21778, 0.99672,
17:45:30, 55.72323, 30.77684, 29.57998, 357.2595, 12.9311, 133.3806, 0.0434, 0.21851, 0.93701,
17:45:31, 55.74153, 31.91643, 29.57951, 357.28338, 12.92796, 133.45119, 0.04291, 0.21778, 0.93506,
17:45:32, 55.74153, 31.35142, 29.57942, 357.32565, 12.97775, 133.46993, 0.04219, 0.21924, 0.93653,
17:45:32, 55.75982, 32.35374, 29.57941, 357.37518, 12.92341, 133.47903, 0.04243, 0.21973, 0.93604,
17:45:33, 55.83301, 28.68921, 29.5793, 357.34003, 12.96662, 133.46337, 0.04194, 0.21803, 0.93701,
17:45:34, 55.61344, 31.6834, 29.57946, 357.37724, 13.03305, 133.46315, 0.04219, 0.21876, 0.93555,
17:45:35, 55.66834, 31.5621, 29.57954, 357.43076, 13.00072, 133.42232, 0.04316, 0.21876, 0.87438,
17:45:35, 55.63174, 31.30035, 29.58019, 357.41822, 12.97208, 133.37495, 0.04291, 0.21851, 0.9336,
17:45:36, 55.68663, 31.18863, 29.58, 357.44078, 12.98489, 133.39193, 0.04267, 0.21851, 0.93653,
17:45:37, 55.52196, 31.54614, 29.57994, 357.46369, 13.03994, 133.29535, 0.04413, 0.21924, 0.93628,
17:45:37, 55.65004, 31.4823, 29.58014, 357.47718, 13.0812, 133.26478, 0.04267, 0.21876, 0.93628,
17:45:38, 55.75982, 32.16541, 29.58021, 357.4607, 12.9913, 133.28551, 0.04219, 0.21924, 0.93531,
17:45:39, 55.61344, 30.7928, 29.57987, 357.44619, 13.06049, 133.36219, 0.04364, 0.2173, 0.9375,
17:45:40, 55.59515, 31.04498, 29.57941, 357.51496, 12.97488, 133.39795, 0.04485, 0.21924, 0.93409,
17:45:40, 55.70493, 31.52061, 29.58036, 357.46491, 13.02969, 133.39321, 0.04388, 0.21803, 0.99696,
17:45:41, 55.66834, 31.59722, 29.58043, 357.41317, 13.01361, 133.39593, 0.04291, 0.21754, 0.9358,
17:45:42, 55.66834, 32.47824, 29.57938, 357.40817, 13.00447, 133.45649, 0.04267, 0.219, 0.93433,
17:45:42, 55.59515, 31.45996, 29.57915, 357.46088, 13.01002, 133.45328, 0.04316, 0.21924, 0.93628,
17:45:43, 55.63174, 32.36971, 29.57966, 357.44075, 12.98, 133.39552, 0.04316, 0.21827, 0.9358,
17:45:44, 55.86961, 36.37899, 29.57992, 357.48754, 12.92616, 133.36246, 0.04364, 0.2207, 0.93677,
17:45:45, 55.66834, 31.64829, 29.58027, 357.47693, 12.95121, 133.30644, 0.04437, 0.219, 0.93628,
17:45:45, 55.59515, 31.0354, 29.58056, 357.46627, 12.94961, 133.29172, 0.04243, 0.21876, 0.93604,
17:45:46, 55.63174, 31.69298, 29.58062, 357.47213, 13.01295, 133.25974, 0.04267, 0.21803, 0.93506,
17:45:47, 55.68663, 31.73448, 29.58114, 357.43494, 12.9991, 133.29872, 0.04388, 0.21657, 0.93628,
17:45:48, 55.75982, 31.6036, 29.58102, 357.45346, 13.0013, 133.30283, 0.04388, 0.21924, 0.93409,
17:45:48, 55.48536, 27.32298, 29.58013, 357.41396, 13.01457, 133.33107, 0.04291, 0.21778, 0.93238,
17:45:49, 55.66834, 32.02177, 29.58029, 357.37059, 13.03309, 133.35821, 0.04291, 0.21973, 0.87365,
