datetime, temp, humidity, pressure, pitch, roll, yaw, accel_x, accel_y, accel_z,
18:22:08, 54.47901, 39.89669, 29.61254, 357.41265, 12.85533, 133.20936, 0.04267, 0.21633, 0.93238,
18:22:08, 54.46071, 39.92542, 29.61245, 357.45881, 12.84614, 133.1947, 0.04291, 0.21657, 0.93141,
18:22:09, 54.4973, 40.02438, 29.6126, 357.46536, 12.821, 133.26057, 0.04316, 0.21584, 0.93214,
18:22:10, 54.42411, 40.0946, 29.61313, 357.46911, 12.83378, 133.36533, 0.04194, 0.21803, 0.93287,
18:22:10, 54.44241, 40.12971, 29.61282, 357.44345, 12.82139, 133.38664, 0.04291, 0.21754, 0.93506,
18:22:11, 54.44241, 39.97969, 29.61303, 357.46759, 12.78726, 133.39865, 0.04291, 0.21681, 0.93653,
18:22:12, 54.40582, 40.21271, 29.61299, 357.49116, 12.72975, 133.3651, 0.04291, 0.21803, 0.93433,
18:22:13, 54.40582, 40.24144, 29.61276, 357.45471, 12.79371, 133.33416, 0.04267, 0.21754, 0.93385,
18:22:13, 54.71687, 41.38102, 29.61377, 357.472, 12.82972, 133.2495, 0.04194, 0.2173, 0.93482,
18:22:14, 54.42411, 40.02757, 29.61363, 357.48797, 12.80318, 133.15425, 0.04194, 0.21657, 0.9336,
18:22:15, 54.47901, 40.29571, 29.61295, 357.47831, 12.8007, 133.12356, 0.0434, 0.21633, 0.93336,
18:22:15, 54.36922, 36.95038, 29.61301, 357.45128, 12.79726, 133.09192, 0.0417, 0.21633, 0.93385,
18:22:16, 54.46071, 41.17992, 29.613, 357.46082, 12.74017, 133.08171, 0.04388, 0.2173, 0.93141,
18:22:17, 54.46071, 40.04034, 29.61226, 357.41556, 12.78866, 133.08488, 0.04316, 0.2173, 0.93312,
18:22:18, 54.5522, 40.32444, 29.61199, 357.40548, 12.67096, 133.08753, 0.04316, 0.21633, 0.93287,
18:22:18, 54.46071, 39.67963, 29.612, 357.39173, 12.65608, 133.03741, 0.04291, 0.21754, 0.93506,
18:22:19, 54.5522, 40.54469, 29.61111, 357.42298, 12.70672, 133.03079, 0.04194, 0.21754, 0.93385,
18:22:20, 54.64368, 40.26059, 29.61069, 357.37129, 12.68493, 133.04355, 0.04291, 0.21657, 0.93336,
18:22:20, 54.44241, 42.1599, 29.61128, 357.29729, 12.7283, 133.06755, 0.04316, 0.21681, 0.93287,
18:22:21, 54.47901, 40.72026, 29.61112, 357.27989, 12.739, 133.05131, 0.0434, 0.21803, 0.93238,
18:22:22, 54.62539, 40.25421, 29.61095, 357.29339, 12.73024, 133.02972, 0.0417, 0.21609, 0.92824,
18:22:22, 54.57049, 40.25101, 29.61095, 357.32031, 12.69462, 133.04685, 0.04291, 0.21681, 0.92824,
18:22:23, 54.57049, 40.0946, 29.61079, 357.27914, 12.60977, 133.10155, 0.0417, 0.21754, 0.93141,
18:22:24, 54.57049, 40.10737, 29.61132, 357.25698, 12.57352, 133.03639, 0.04291, 0.21706, 0.93043,
18:22:25, 54.57049, 39.85201, 29.61144, 357.24593, 12.54479, 133.05967, 0.04243, 0.21609, 0.93092,
